"date","close","volume","open","high","low"
"2018/04/10","122.8700","1608486.0000","122.4500","123.4900","118.9500"
"2018/04/09","118.9500","1786735.0000","119.1500","123.7100","118.1001"
"2018/04/06","117.4200","1089217.0000","118.7700","120.7900","115.9600"
"2018/04/05","120.1400","1237782.0000","123.7500","125.5200","119.6000"
"2018/04/04","120.6700","1486377.0000","114.1100","121.3500","112.5000"
"2018/04/03","119.3700","1823549.0000","124.0000","125.4800","117.8000"
"2018/04/02","122.0800","1814357.0000","124.7100","127.5000","120.3000"
"2018/03/29","124.5900","2966053.0000","120.9000","126.2800","118.5700"
"2018/03/28","121.6000","3656982.0000","127.5000","127.7500","120.6800"
"2018/03/27","128.8200","2832020.0000","136.2500","139.1299","127.2100"
"2018/03/26","136.7200","5245496.0000","145.2600","147.8200","130.5000"
"2018/03/23","141.6600","1856585.0000","145.9800","148.4700","141.0000"
"2018/03/22","145.4500","1810169.0000","147.5100","152.7999","145.3300"
"2018/03/21","149.4000","1650110.0000","153.5400","154.0000","148.2600"
"2018/03/20","153.1100","1903817.0000","145.4400","154.8200","145.0000"
"2018/03/19","145.6200","1017126.0000","145.9000","148.1900","142.9300"
"2018/03/16","147.2200","639200.0000","147.2100","148.1400","145.3601"
"2018/03/15","147.4100","866102.0000","147.7500","149.0000","146.2000"
"2018/03/14","146.2500","971475.0000","145.6100","148.1200","143.8800"
"2018/03/13","145.3200","1115044.0000","148.6000","148.7528","144.5100"
"2018/03/12","148.1500","791082.0000","149.7300","150.1500","147.3800"
"2018/03/09","149.1600","1418572.0000","149.4200","150.4700","147.6200"
"2018/03/08","147.4100","1923881.0000","144.6200","148.0200","144.6200"
"2018/03/07","143.6800","1484285.0000","139.9500","144.4400","139.0000"
"2018/03/06","141.5100","1338196.0000","140.1500","143.3700","139.7201"
"2018/03/05","139.2900","2026724.0000","135.1700","139.8500","134.0000"
"2018/03/02","136.7500","1178471.0000","135.0000","137.5000","134.4700"
"2018/03/01","136.8500","1802738.0000","137.0000","139.1500","133.3200"
"2018/02/28","138.2100","1382577.0000","139.2900","140.5000","137.9300"
"2018/02/27","137.6600","1482866.0000","136.5700","139.4400","135.5900"
"2018/02/26","136.2700","1462400.0000","137.5200","138.3200","135.1400"
"2018/02/23","137.0000","1621495.0000","135.4900","137.0000","133.1000"
"2018/02/22","134.1800","2409404.0000","133.9600","136.5250","133.2000"
"2018/02/21","132.9000","5355430.0000","136.7500","137.3400","132.7700"
