"date","close","volume","open","high","low"
"2018/07/20","210.2200","257377.0000","208.2000","210.5000","207.2600"
"2018/07/19","208.9100","120389.0000","208.7300","210.9000","207.1100"
"2018/07/18","209.7600","182243.0000","208.2300","210.9100","206.1300"
"2018/07/17","207.5900","193293.0000","206.2300","209.2800","205.6100"
"2018/07/16","205.9800","125295.0000","205.5800","207.2650","204.6500"
"2018/07/13","205.8600","181844.0000","207.3200","208.9500","204.1200"
"2018/07/12","206.5900","172568.0000","204.4100","207.2700","202.9748"
"2018/07/11","204.1100","226508.0000","201.2100","204.8950","200.4101"
"2018/07/10","201.6300","167358.0000","203.4800","204.2700","200.0000"
"2018/07/09","202.8000","173445.0000","203.3900","205.4000","202.4900"
"2018/07/06","202.5500","143950.0000","199.6800","204.1800","197.7900"
"2018/07/05","199.7900","178255.0000","199.5800","200.2000","196.5500"
"2018/07/03","199.6000","165069.0000","202.0100","203.0350","198.9400"
"2018/07/02","200.7200","213215.0000","196.2900","201.1850","195.1400"
"2018/06/29","197.8600","200667.0000","202.8800","204.6000","196.8100"
"2018/06/28","202.6500","187612.0000","200.7100","203.2100","199.5600"
"2018/06/27","200.3100","188150.0000","202.2000","208.7650","199.9050"
"2018/06/26","202.7100","315348.0000","204.8100","205.9300","201.1600"
"2018/06/25","205.4200","152160.0000","210.0800","210.9900","204.4500"
"2018/06/22","211.0000","176080.0000","213.4800","217.5300","210.2600"
"2018/06/21","211.6900","144974.0000","212.5100","212.9200","210.1700"
"2018/06/20","213.0400","179558.0000","214.3300","216.2150","210.8400"
"2018/06/19","214.3300","184717.0000","212.1000","214.4600","211.4800"
"2018/06/18","213.8700","176597.0000","214.4600","216.1200","212.4900"
"2018/06/15","215.1100","276248.0000","216.6600","216.6600","212.1900"
"2018/06/14","217.3100","159770.0000","217.6900","218.5500","215.3500"
"2018/06/13","216.7200","124308.0000","216.5900","218.3500","213.7050"
"2018/06/12","215.4700","112155.0000","217.9100","219.9800","213.0700"
"2018/06/11","218.1400","143530.0000","215.4300","218.7000","215.4300"
"2018/06/08","214.8900","169839.0000","212.8300","215.8600","211.4400"
"2018/06/07","212.4500","135652.0000","212.5200","215.7300","211.5600"
"2018/06/06","211.2700","142754.0000","208.4900","211.6400","208.4900"
"2018/06/05","208.7000","250447.0000","216.0000","218.2450","207.0600"
"2018/06/04","217.9500","136951.0000","216.8900","218.3550","214.6700"
"2018/06/01","216.8500","183583.0000","215.9400","218.9700","214.7200"
"2018/05/31","213.6500","161388.0000","214.9400","217.7000","213.2100"
